Stkcd,Accper,total_assets,tptal_liability,total_equity,operating profit
603311,2016/12/31,851956542,157459384,694497158,82787998.35
603311,2017/6/30,911947429.9,186501521.2,725445908.6,58046827.88
603311,2017/12/31,900073725.2,182252304.2,717821421,92620622.93
603311,2018/6/30,955745569.7,226663322.2,729082247.5,55392597.28
603313,2016/12/31,1988290494,322945662.5,1665344832,225779566.9
603313,2017/6/30,2082352950,594706772.6,1487646177,134031471.2
603313,2017/12/31,2308676862,763818867.3,1544857995,183894810
603313,2018/6/30,2323851879,738176526.5,1585675352,55508223.44
603315,2015/6/30,963530302.1,352783490.3,610746811.8,29058891.87
603315,2015/12/31,1060906233,422381991.4,638524241.3,55681313.09
603315,2016/6/30,1109986796,463984953.3,646001842.7,30279077.73
603315,2016/12/31,1073739154,420807193.9,652931960.1,35765032.99
603315,2017/6/30,1068193940,417223161.7,650970778.4,10866725.67
603315,2017/12/31,1380239169,398797044.4,981442124.6,8679170.46
603315,2018/6/30,1398910233,413808217.7,985102015.1,3764809.54
603316,2017/6/30,1285453652,520454054.3,764999597.6,39273749.19
603316,2017/12/31,1296422939,496467033,799955905.7,78211861.68
603316,2018/6/30,1610403176,789552438.4,820850737.6,38481111.07
603318,2015/6/30,757564663.6,306384426.9,451180236.7,10009089.48
603318,2015/12/31,952494289,481356715.8,471137573.2,21204613.62
603318,2016/6/30,1066876574,615900591.2,450975983,1381174.59
603318,2016/12/31,1111246668,646900837.4,464345830.4,21492445.25
603318,2017/6/30,1364433465,862824908.4,501608556.6,33964770.54
603318,2017/12/31,1823903906,802246636.5,1021657269,69349197.97
603318,2018/6/30,2032678690,986645469,1046033221,35355335.32
603319,2016/12/31,958775633,360781777.7,597993855.3,63072142.32
603319,2017/6/30,975376687.5,347988425.8,627388261.7,46993358.72
603319,2017/12/31,1114247379,417869562.5,696377816.7,130109095.4
603319,2018/6/30,1278326895,563335753.6,714991141,63943223.71
603320,2017/6/30,702202025.4,130329279.3,571872746.1,29584630.66
603320,2017/12/31,726516172.9,133686268.7,592829904.2,55261062.15
603320,2018/6/30,706593661.4,105938326,600655335.4,28040231.49
603321,2017/12/31,1508883872,504726881.8,1004156990,83208715.1
603321,2018/6/30,1510098603,500520680.2,1009577923,37196234.93
603322,2016/6/30,719952127,471196224.5,248755902.5,11538582.39
603322,2016/12/31,1052398777,573624948.9,478773828.5,34014749.94
603322,2017/6/30,1047664299,581598114.5,466066184.2,-10966149.37
603322,2017/12/31,1288070242,797517105.9,490553135.9,15995999.47
603322,2018/6/30,1915549003,1265370296,650178707.3,14622513.13
603323,2016/12/31,81348355000,73469570000,7878785000,788803000
603323,2017/6/30,84663595000,76437119000,8226476000,517578000
603323,2017/12/31,95270884000,86798081000,8472803000,860082000
603323,2018/6/30,1.04247E+11,95427834000,8819316000,577843000
603326,2017/6/30,942650712.3,269784525,672866187.4,18069993.23
603326,2017/12/31,1151799947,408063773.7,743736173.1,101461140.4
603326,2018/6/30,1116008151,374914367.6,741093783.5,23517246.45
603328,2014/6/30,4494418508,707514840.2,3786903668,205643232.9
603328,2014/12/31,4783884294,814697826.8,3969186467,474991326
603328,2015/6/30,4878311097,803237306.1,4075073791,250489561.9
603328,2015/12/31,5207681988,853300224.1,4354381764,556259656.7
603328,2016/6/30,5326492490,937089785.4,4389402705,299904960.1
603328,2016/12/31,5796338568,1049475766,4746862802,691789484.3
603328,2017/6/30,5451997483,930412102.2,4521585381,300235174.5
603328,2017/12/31,5559652358,925676518.3,4633975840,661861196.5
603328,2018/6/30,5759695708,835266965.2,4924428743,307521346.2
603329,2017/12/31,1147928539,355121065.3,792807473.8,101942717
603329,2018/6/30,1109242968,318610147.8,790632820.6,49080346.66
603330,2016/12/31,473667126,111091228.5,362575897.5,59403402
603330,2017/6/30,629354983.7,45436088.23,583918895.5,10931079.51
603330,2017/12/31,823753102.8,206046222.1,617706880.7,32307221.44
603330,2018/6/30,905603378.5,283141455.4,622461923,21831184.46
603331,2017/6/30,1049082503,394841582.4,654240920.4,40855090.43
603331,2017/12/31,1031610836,350492116.3,681118720.1,74271006.51
603331,2018/6/30,1060528048,373109778.2,687418270.1,49979220.95
603333,2014/6/30,1884682358,360306979.3,1524375378,-24643337.58
603333,2014/12/31,1717640470,240441244.3,1477199226,-67625942.64
603333,2015/6/30,1747969582,270008285.4,1477961297,135805.79
603333,2015/12/31,1758118443,277616447.8,1480501995,-17151192.85
603333,2016/6/30,1725228736,262597773.9,1462630962,-17573620.2
603333,2016/12/31,1669702630,266793327.7,1402909303,-85747366.05
603333,2017/6/30,1698729933,285085855.4,1413644078,7431827.05
603333,2017/12/31,1810232295,390424543.7,1419807751,19696433.71
603333,2018/6/30,2043162542,636662070.1,1406500472,29015407.76
603335,2017/6/30,883455001.4,263602895,619852106.4,51552218.39
603335,2017/12/31,882494633.5,283721363.5,598773269.9,44756551.05
603335,2018/6/30,851123210,256107159.8,595016050.2,21123617.65
603336,2016/12/31,782828366,41707020.11,741121345.9,59152571.43
603336,2017/6/30,778975463.9,29549188.38,749426275.6,33475906
603336,2017/12/31,800485796.5,22469641.91,778016154.6,63241235.69
603336,2018/6/30,816249070,31428481.51,784820588.5,34523615.7
603337,2016/12/31,1988533238,980482422.8,1008050815,226575547.3
603337,2017/6/30,3315649311,1368813166,1946836145,164704020.2
603337,2017/12/31,3593839548,1462787860,2131051689,383389710.8
603337,2018/6/30,3738017228,1489858543,2248158684,265128826.7
603338,2015/6/30,998381622.3,133639316.3,864742306.1,67451183.41
603338,2015/12/31,1094930436,172274845.1,922655590.5,132516023.9
603338,2016/6/30,1348759224,348331828.9,1000427395,89799462.18
603338,2016/12/31,1371292107,285486746.1,1085805361,194741098.6
603338,2017/6/30,1578255450,371640965.8,1206614484,175007399.9
603338,2017/12/31,2778559462,576053698.2,2202505763,333219757.4
603338,2018/6/30,3156980071,817146480.3,2339833590,242225154.3
603339,2016/6/30,1416099153,184376015.7,1231723138,55961280.23
603339,2016/12/31,1541615460,231178942.2,1310436518,139851621.4
603339,2017/6/30,1689389626,338181894.8,1351207731,78126617.22
603339,2017/12/31,1814418072,346570556.8,1467847515,198784867.6
603339,2018/6/30,1938937797,401845858.4,1537091939,97308930.5
603345,2016/12/31,2478537111,1473985526,1004551585,210460667.3
603345,2017/6/30,2904620864,1309986596,1594634268,126051834.2
603345,2017/12/31,3250964848,1557496577,1693468271,251924110.2
603345,2018/6/30,3423692085,1648799210,1774892875,177056352.5
603348,2018/6/30,2995039255,1020158912,1974880344,68091005.44
603355,2015/6/30,3755323187,1400964092,2354359094,188436604.1
603355,2015/12/31,3719992242,1161198971,2558793271,404280593.8
603355,2016/6/30,3806011483,1102883652,2703127831,248681323.3
603355,2016/12/31,5095219746,2119139659,2976080087,574793291.4
603355,2017/6/30,5758307652,2660199096,3098108556,281362542.3
603355,2017/12/31,5167681839,1926570863,3241110976,407086527.4
603355,2018/6/30,4736410257,1367188366,3369221891,232831433.5
603356,2017/12/31,540322561.4,199589217.7,340733343.7,70096967.53
603356,2018/6/30,815419248.4,148843205.5,666576042.9,33225363.01
603357,2017/6/30,1594628910,757663987.3,836964922.5,144236306.8
603357,2017/12/31,2676836181,873542471.4,1803293710,348107684.7
603357,2018/6/30,2908313038,946645451.3,1961667587,294547866
603358,2016/12/31,2504360544,1244424113,1259936432,337601276.4
603358,2017/6/30,3583254424,1144696131,2438558293,154924900.2
603358,2017/12/31,3913859400,1381552589,2532306810,266173163.7
603358,2018/6/30,3996708020,1429814041,2566893980,164890345.9
603359,2017/12/31,3870001411,1447505918,2422495493,286940247.4
603359,2018/6/30,4346053685,1857689231,2488364454,211735205.3
603360,2016/12/31,626367873.8,168276804.8,458091069.1,108336658.1
603360,2017/6/30,856478308.5,215532053.1,640946255.4,60180260.81
603360,2017/12/31,779330217.4,92908732.45,686421484.9,126462584.8
603360,2018/6/30,849692618.9,100339712.6,749352906.3,75988846.07
603363,2017/12/31,2538083643,1572534289,965549353.9,148918291.2
603363,2018/6/30,3148336188,2157741748,990594439.5,7629227.63
603365,2017/12/31,2631907345,596275070.2,2035632275,295234103.1
603365,2018/6/30,2375928420,353961194.3,2021967225,127312118
603366,2014/6/30,4402240270,919771813.4,3482468456,203437762.1
603366,2014/12/31,4496583812,973438660.9,3523145151,271798458.6
603366,2015/6/30,4621213036,1140394706,3480818331,89492328.21
603366,2015/12/31,4802254336,1116828636,3685425700,290094726.6
603366,2016/6/30,4994868935,1332321217,3662547718,161519073.4
603366,2016/12/31,5221421443,1438312913,3783108531,285514342.5
603366,2017/6/30,6645451512,2834664709,3810786803,89586412.49
603366,2017/12/31,6321241661,2533104516,3788137145,85587021.72
603366,2018/6/30,6105878033,2505505640,3600372394,-13687083.68
603367,2017/12/31,4741888199,1017593093,3724295105,416206161.7
603367,2018/6/30,4905286318,1019033554,3886252764,268813596.8
603368,2014/12/31,3735623328,2561701049,1173922279,220214605.1
603368,2015/6/30,3916715763,2672750445,1243965319,125717329.1
603368,2015/12/31,4304984109,2944348719,1360635390,263880716.3
603368,2016/6/30,5656845665,2604292425,3052553240,186491695.2
603368,2016/12/31,6278926962,3041187504,3237739458,402403755.6
603368,2017/6/30,6680822755,3334934070,3345888684,243155615.3
603368,2017/12/31,7554049251,3985529768,3568519483,506673932.7
603368,2018/6/30,8488140143,4772314650,3715825494,316916606.7
603369,2014/6/30,4123549061,753075200.4,3370473860,602088425.7
603369,2014/12/31,4500737401,942861707.8,3557875694,848313737.9
603369,2015/6/30,5229252120,1404334054,3824918065,618232013.7
603369,2015/12/31,5423388591,1381472261,4041916330,897032944.6
603369,2016/6/30,5339427087,972637836.7,4366789250,712264176.6
603369,2016/12/31,6178634333,1557728775,4620905558,994928331.8
603369,2017/6/30,6303554252,1273074667,5030479586,861629808.6
603369,2017/12/31,7223229800,1944173431,5279056368,1208037217
603369,2018/6/30,7216617036,1400468852,5816148184,1138950103
603377,2015/12/31,1672910882,791658881.3,881252000.9,441471398.1
603377,2016/6/30,2440144355,772834011.3,1667310344,156388750.9
603377,2016/12/31,2630032825,736705704.6,1893327120,329590050.3
603377,2017/6/30,3105095921,1066700509,2038395412,165458804.4
603377,2017/12/31,3159592064,966562251.3,2193029813,329635571.3
603377,2018/6/30,3630329565,1496189037,2134140528,109208712.5
603378,2017/12/31,2064217107,775723551.9,1288493555,125464366.1
603378,2018/6/30,2290596582,1017887840,1272708742,19523318.66
603380,2017/6/30,963061107.9,323926555.7,639134552.2,43844331.91
603380,2017/12/31,940688919,244315700,696373219,109760107.7
603380,2018/6/30,950485857,234288332.8,716197524.2,60063059.34
603383,2017/6/30,992405501.4,127717697.8,864687803.6,27062976.91
603383,2017/12/31,1158203047,217797459.7,940405587.2,107053315.2
603383,2018/6/30,1114340434,177810934.3,936529499.3,37208919.18
603385,2017/6/30,4061538062,1056849559,3004688503,130761048.8
603385,2017/12/31,4072128376,927855492.7,3144272883,293559993.5
603385,2018/6/30,4147224754,962500415.1,3184724339,144335419.8
603386,2017/12/31,1204622354,588774963.6,615847390.4,72355826.1
603386,2018/6/30,1287324085,661188012.6,626136072.5,42119341.77
603387,2017/6/30,445969115.3,72451687.1,373517428.2,98686544.6
603387,2017/12/31,1266608766,118873751.4,1147735014,223095833.9
603387,2018/6/30,1357731806,128403118.7,1229328688,150123429.2
603388,2017/6/30,1156788816,445856903.2,710931912.4,35121883.03
603388,2017/12/31,1629993027,855812052,774180974.5,107899824.1
603388,2018/6/30,2089473821,1275927344,813546476.9,58957790.65
603389,2016/12/31,1022894131,173514008.4,849380122.2,81902603.93
603389,2017/6/30,1010249159,161936773.1,848312386.3,26729028.38
603389,2017/12/31,1074391087,187722392.3,886668694.9,71041837.41
603389,2018/6/30,1000271880,150643198.4,849628682.1,-25172545.48
603393,2016/12/31,2090523374,302323828,1788199546,221234540.7
603393,2017/6/30,2034262964,246045777.2,1788217186,123320183.6
603393,2017/12/31,2296022919,354333384,1941689535,311177152
603393,2018/6/30,3694638955,1807896547,1886742409,125547809.2
603396,2017/12/31,1444047043,611839225.3,832207817.8,95991324.04
603396,2018/6/30,1664312278,807782492,856529785.7,59718728.04
603398,2015/12/31,574972457,35083736.69,539888720.3,75340020.02
603398,2016/6/30,595668207.8,46314192.61,549354015.2,33533346.67
603398,2016/12/31,621678879.4,40231938.76,581446940.6,64686782.06
603398,2017/6/30,635729206.4,46291860.59,589437345.8,31930531.87
603398,2017/12/31,717262260.9,92521895.85,624740365.1,68298094.12
603398,2018/6/30,707127445.3,82821389.63,624306055.7,15401388.23
603399,2014/6/30,2373682876,1283633513,1090049362,18396322.81
603399,2014/12/31,2444617015,1320172539,1124444476,34821239.87
603399,2015/6/30,2231933924,1179634884,1052299041,-96533479.72
603399,2015/12/31,2995095235,1193500508,1801594727,-496089227.8
603399,2016/6/30,2710005149,954448134.8,1755557015,-63933027.97
603399,2016/12/31,3020580760,1171513068,1849067692,18257783.29
603399,2017/6/30,3881231574,1995183241,1886048333,6646446.64
603399,2017/12/31,4434301774,2330578250,2103723524,146844595.3
603399,2018/6/30,4187343813,1750274014,2437069799,68718088.95
603416,2016/12/31,924777466.3,99339985.5,825437480.8,96767080.38
603416,2017/6/30,1020947518,149530992.6,871416525.3,69082491.13
603416,2017/12/31,1127753030,196489500.6,931263529.5,154141030.8
603416,2018/6/30,1236504315,257997596.9,978506717.7,86372022.24
603421,2016/12/31,2324169774,372261998.9,1951907775,271210463.8
603421,2017/6/30,2205889973,302475278.6,1903414695,133610577.1
603421,2017/12/31,2707544533,592448735,2115095798,326788179.5
603421,2018/6/30,3300715253,1012941936,2287773317,115272922.6
603429,2016/12/31,322810626.3,119510526.1,203300100.2,60196718.78
603429,2017/6/30,607310443.1,136399644,470910799.1,34406138.9
603429,2017/12/31,755648848.9,223777246.4,531871602.5,108557886.7
603429,2018/6/30,787708503.1,214174069.8,573534433.3,65755500.76
603444,2016/12/31,2643045104,590019691.7,2053025413,803991250.3
603444,2017/6/30,2696258792,606299381.6,2089959410,425585592.6
603444,2017/12/31,3143580718,687334645.6,2456246073,857790313.8
603444,2018/6/30,3358903249,748310506.3,2610592743,520159551.5
603456,2014/12/31,2208230605,624982287.3,1583248317,124205777.5
603456,2015/6/30,2799483051,1142848832,1656634219,117155104.1
603456,2015/12/31,3335224065,819464498.5,2515759566,216764303.1
603456,2016/6/30,2971153276,483718291.2,2487434985,46043046.31
603456,2016/12/31,2998806634,432012146.3,2566794488,119083208.3
603456,2017/6/30,3114965160,519809597.9,2595155562,87294270.26
603456,2017/12/31,3142511869,461771345.5,2680740523,175636401.4
603456,2018/6/30,3218091705,530877359.8,2687214345,102501286.7
603458,2017/6/30,2559569098,1631969831,927599266.7,170883771
603458,2017/12/31,3463447930,1505145401,1958302529,389180341.3
603458,2018/6/30,3534287004,1502360093,2031926912,208954652.7
603466,2017/12/31,2755804605,1465548371,1290256235,185191180
603466,2018/6/30,2958866224,1645847930,1313018294,148648859.7
603477,2017/12/31,1365501919,554262531.9,811239387.2,74400477.24
603477,2018/6/30,1311439217,484026929.6,827412287.6,32512848.79
603486,2018/6/30,3798078806,1577246071,2220832735,257555609.9
603488,2017/6/30,834286208.9,77598891.24,756687317.7,31447235.44
603488,2017/12/31,885510686.3,86183664.54,799327021.8,79542411.48
603488,2018/6/30,874652219.3,88556864.18,786095355.1,32137090.85
603496,2017/6/30,719716508.1,105750809.5,613965698.6,39733428.68
603496,2017/12/31,769750554.8,112525575.1,657224979.7,78790967.98
603496,2018/6/30,853674429.8,170279592.4,683394837.4,54350618.54
603499,2017/12/31,672211461.7,165783573,506427888.7,46130105.57
603499,2018/6/30,702569330,189303115.2,513266214.8,23213274.16
603500,2017/12/31,867614445.6,82188023.62,785426422,91075078.22
603500,2018/6/30,856081749.4,65862941.11,790218808.3,35289326.82
603501,2017/6/30,1888438664,808439828.7,1079998835,40323575.02
603501,2017/12/31,2824908204,1634267326,1190640878,132129631.6
603501,2018/6/30,3417994908,1964618131,1453376777,180699609.5
603505,2017/6/30,1061565108,375804458.1,685760650,44773306.39
603505,2017/12/31,1229417369,500372681.3,729044687.7,103082711.4
603505,2018/6/30,1413933697,665609675.8,748324021.1,59485260.93
603506,2017/12/31,810404394.2,525840077.5,284564316.7,103337614.2
603506,2018/6/30,1221653896,627501003.2,594152893,59955440.58
603507,2017/12/31,1929171431,555010738.4,1374160692,134033140.4
603507,2018/6/30,2131196802,753982228.1,1377214574,45506254.78
603508,2015/12/31,2544075037,255832544.3,2288242493,271083139.9
603508,2016/6/30,2527172038,193414180.1,2333757858,67927156.62
603508,2016/12/31,2663977838,193886141.5,2470091696,181987831.7
603508,2017/6/30,2650719567,141677309.3,2509042258,86870226.79
603508,2017/12/31,2763730657,198373061.8,2565357595,140183456.5
